OrderID;OrderDate;PropertyID;ProductID;Quantity;ProductName;ProductCategory;Price;Sales;City;;;
2691;27/01/2016;13;11;1;Shower Cap;Housekeeping;10;10;New Orleans;;;
2692;28/01/2016;17;90;1;Luggage Cart;Public Areas;138;138;Las Vegas;;;
2693;28/01/2016;14;41;3;Office Chair;Furnishings;85;255;Nashville;;;
2694;28/01/2016;3;52;1;Ironing Board;Furnishings;18;18;Portland;;;
2695;28/01/2016;9;10;2;Toilet Paper;Housekeeping;19;38;Richmond;;;
2696;28/01/2016;7;78;1;Small Area Rug;Public Areas;20;20;Boston;;;
2697;28/01/2016;1;86;2;Sofa;Public Areas;215;430;New York;;;
2698;28/01/2016;4;86;3;Sofa;Public Areas;215;645;Seattle;;;
2699;28/01/2016;13;34;3;Shower Curtain;Furnishings;5;15;New Orleans;;;
2700;28/01/2016;15;82;1;Business Cards;Public Areas;60;60;Chicago;;;
2701;29/01/2016;13;83;1;Bar Stool;Public Areas;60;60;New Orleans;;;
2702;29/01/2016;8;40;2;Coffee Maker;Furnishings;119;238;Philadelphia;;;
2703;29/01/2016;12;21;3;Printer Paper;Office Supplies;50;150;Dallas;;;
2704;29/01/2016;14;75;1;Small Plant;Public Areas;25;25;Nashville;;;
2705;29/01/2016;19;71;1;Hammer;Maintenance;17;17;Los Angeles;;;
2706;29/01/2016;17;75;2;Small Plant;Public Areas;25;50;Las Vegas;;;
2707;29/01/2016;9;80;2;Poster Stand;Public Areas;27;54;Richmond;;;
2708;30/01/2016;1;83;3;Bar Stool;Public Areas;60;180;New York;;;
2709;30/01/2016;19;30;3;Permanent Markers;Office Supplies;6;18;Los Angeles;;;
2710;30/01/2016;18;88;1;Serving Tray;Public Areas;6;6;Phoenix;;;
2711;30/01/2016;3;58;1;Mirror;Furnishings;85;85;Portland;;;
2712;30/01/2016;6;18;2;Coffee Cup;Housekeeping;24;48;Orlando;;;
2713;30/01/2016;16;13;1;Bed Sheet (Double);Housekeeping;20;20;Denver;;;
2714;30/01/2016;14;34;3;Shower Curtain;Furnishings;5;15;Nashville;;;
2715;30/01/2016;3;9;3;Tissues;Housekeeping;14;42;Portland;;;
2716;31/01/2016;4;89;1;Photograph;Public Areas;45;45;Seattle;;;
2717;31/01/2016;1;90;1;Luggage Cart;Public Areas;138;138;New York;;;
2718;31/01/2016;4;14;1;Pillowcase;Housekeeping;15;15;Seattle;;;
2719;31/01/2016;8;24;2;Envelopes (Letter);Office Supplies;24;48;Philadelphia;;;
2720;31/01/2016;19;64;3;Gaffer's Tape;Maintenance;27;81;Los Angeles;;;
2721;31/01/2016;6;52;1;Ironing Board;Furnishings;18;18;Orlando;;;
2722;01/02/2016;5;8;2;Bath Soap;Housekeeping;35;70;Kansas City;;;
2723;01/02/2016;10;92;2;Large Sign;Public Areas;20;40;Arlington;;;
2724;01/02/2016;10;94;3;Monitor;Public Areas;70;210;Arlington;;;
2725;01/02/2016;14;94;1;Monitor;Public Areas;70;70;Nashville;;;
2726;01/02/2016;7;64;3;Gaffer's Tape;Maintenance;27;81;Boston;;;
2727;01/02/2016;14;41;3;Office Chair;Furnishings;85;255;Nashville;;;
2728;02/02/2016;17;1;3;Large Towel;Housekeeping;9;27;Las Vegas;;;
2729;02/02/2016;9;12;1;Bed Sheet (King);Housekeeping;29;29;Richmond;;;
2730;02/02/2016;3;75;3;Small Plant;Public Areas;25;75;Portland;;;
2731;02/02/2016;4;60;1;Portable Drill;Maintenance;195;195;Seattle;;;
2732;02/02/2016;5;72;1;Nails;Maintenance;12;12;Kansas City;;;
2733;02/02/2016;8;54;1;Chest of Drawers;Furnishings;150;150;Philadelphia;;;
2734;03/02/2016;15;75;3;Small Plant;Public Areas;25;75;Chicago;;;
2735;03/02/2016;19;61;2;Tape Measure;Maintenance;8;16;Los Angeles;;;
2736;03/02/2016;7;94;3;Monitor;Public Areas;70;210;Boston;;;
2737;03/02/2016;12;75;2;Small Plant;Public Areas;25;50;Dallas;;;
2738;03/02/2016;14;87;2;End Table;Public Areas;30;60;Nashville;;;
2739;03/02/2016;10;75;3;Small Plant;Public Areas;25;75;Arlington;;;
2740;03/02/2016;19;63;1;Duct Tape;Maintenance;27;27;Los Angeles;;;
2741;03/02/2016;14;43;1;Table Lamp;Furnishings;38;38;Nashville;;;
2742;04/02/2016;7;71;3;Hammer;Maintenance;17;51;Boston;;;
2743;04/02/2016;16;37;3;Bed (King);Furnishings;300;900;Denver;;;
2744;04/02/2016;1;31;1;Sticky Notes;Office Supplies;20;20;New York;;;
2745;04/02/2016;20;58;2;Mirror;Furnishings;85;170;San Francisco;;;
2746;04/02/2016;12;35;2;Tissue Box;Furnishings;25;50;Dallas;;;
2747;04/02/2016;11;69;1;Door Knob;Maintenance;41;41;Atlanta;;;
2748;04/02/2016;11;10;3;Toilet Paper;Housekeeping;19;57;Atlanta;;;
2749;04/02/2016;3;14;1;Pillowcase;Housekeeping;15;15;Portland;;;
2750;04/02/2016;13;65;2;Ladder;Maintenance;89;178;New Orleans;;;
2751;04/02/2016;16;76;3;Ficus;Public Areas;80;240;Denver;;;
2752;05/02/2016;13;89;2;Photograph;Public Areas;45;90;New Orleans;;;
2753;05/02/2016;3;60;3;Portable Drill;Maintenance;195;585;Portland;;;
2754;05/02/2016;11;2;3;Hand Towel;Housekeeping;5;15;Atlanta;;;
2755;05/02/2016;14;37;3;Bed (King);Furnishings;300;900;Nashville;;;
2756;05/02/2016;14;63;3;Duct Tape;Maintenance;27;81;Nashville;;;
2757;05/02/2016;7;66;3;Wood Glue;Maintenance;21;63;Boston;;;
2758;06/02/2016;10;69;1;Door Knob;Maintenance;41;41;Arlington;;;
2759;06/02/2016;17;54;2;Chest of Drawers;Furnishings;150;300;Las Vegas;;;
2760;06/02/2016;10;92;2;Large Sign;Public Areas;20;40;Arlington;;;
2761;06/02/2016;10;48;2;Side Table;Furnishings;40;80;Arlington;;;
2762;06/02/2016;2;18;2;Coffee Cup;Housekeeping;24;48;Cincinnati;;;
2763;06/02/2016;5;1;2;Large Towel;Housekeeping;9;18;Kansas City;;;
2764;06/02/2016;11;47;2;Swivel Chair;Furnishings;75;150;Atlanta;;;
2765;06/02/2016;15;69;3;Door Knob;Maintenance;41;123;Chicago;;;
2766;07/02/2016;10;56;1;Telephone;Furnishings;38;38;Arlington;;;
2767;07/02/2016;17;83;2;Bar Stool;Public Areas;60;120;Las Vegas;;;
2768;07/02/2016;14;20;3;Pens;Office Supplies;30;90;Nashville;;;
2769;07/02/2016;20;42;1;Reading Chair;Furnishings;70;70;San Francisco;;;
2770;07/02/2016;3;8;2;Bath Soap;Housekeeping;35;70;Portland;;;
2771;08/02/2016;8;3;2;Washcloth;Housekeeping;3;6;Philadelphia;;;
2772;08/02/2016;2;81;2;Flyer Holder;Public Areas;3;6;Cincinnati;;;
2773;08/02/2016;15;85;2;Low Chair;Public Areas;80;160;Chicago;;;
2774;09/02/2016;19;68;2;Window Screen;Maintenance;30;60;Los Angeles;;;
2775;09/02/2016;5;13;3;Bed Sheet (Double);Housekeeping;20;60;Kansas City;;;
2776;09/02/2016;10;69;2;Door Knob;Maintenance;41;82;Arlington;;;
2777;09/02/2016;13;31;2;Sticky Notes;Office Supplies;20;40;New Orleans;;;
2778;10/02/2016;16;25;1;Envelopes (Legal);Office Supplies;28;28;Denver;;;
2779;10/02/2016;6;58;3;Mirror;Furnishings;85;255;Orlando;;;
2780;10/02/2016;14;13;1;Bed Sheet (Double);Housekeeping;20;20;Nashville;;;
2781;10/02/2016;17;34;3;Shower Curtain;Furnishings;5;15;Las Vegas;;;
2782;11/02/2016;12;12;3;Bed Sheet (King);Housekeeping;29;87;Dallas;;;
2783;11/02/2016;8;87;1;End Table;Public Areas;30;30;Philadelphia;;;
2784;11/02/2016;6;62;3;Leaf Blower;Maintenance;202;606;Orlando;;;
2785;11/02/2016;18;22;2;Paper Clips;Office Supplies;3;6;Phoenix;;;
2786;11/02/2016;13;78;1;Small Area Rug;Public Areas;20;20;New Orleans;;;
2787;11/02/2016;14;6;1;Conditioner;Housekeeping;40;40;Nashville;;;
2788;11/02/2016;16;58;1;Mirror;Furnishings;85;85;Denver;;;
2789;11/02/2016;20;54;2;Chest of Drawers;Furnishings;150;300;San Francisco;;;
2790;12/02/2016;20;34;1;Shower Curtain;Furnishings;5;5;San Francisco;;;
2791;12/02/2016;2;68;1;Window Screen;Maintenance;30;30;Cincinnati;;;
2792;12/02/2016;9;39;3;Alarm Clock;Furnishings;45;135;Richmond;;;
2793;12/02/2016;3;52;3;Ironing Board;Furnishings;18;54;Portland;;;
2794;12/02/2016;15;34;2;Shower Curtain;Furnishings;5;10;Chicago;;;
2795;13/02/2016;17;26;2;Envelopes (Catalog);Office Supplies;13;26;Las Vegas;;;
2796;13/02/2016;4;6;3;Conditioner;Housekeeping;40;120;Seattle;;;
2797;13/02/2016;13;58;2;Mirror;Furnishings;85;170;New Orleans;;;
2798;13/02/2016;8;3;3;Washcloth;Housekeeping;3;9;Philadelphia;;;
2799;13/02/2016;17;12;2;Bed Sheet (King);Housekeeping;29;58;Las Vegas;;;
2800;13/02/2016;7;85;3;Low Chair;Public Areas;80;240;Boston;;;
2801;13/02/2016;2;63;1;Duct Tape;Maintenance;27;27;Cincinnati;;;
2802;13/02/2016;7;58;3;Mirror;Furnishings;85;255;Boston;;;
2803;13/02/2016;17;93;2;Terminal;Public Areas;85;170;Las Vegas;;;
2804;13/02/2016;11;30;3;Permanent Markers;Office Supplies;6;18;Atlanta;;;
2805;14/02/2016;1;57;1;Wireless Router;Furnishings;70;70;New York;;;
2806;14/02/2016;3;40;3;Coffee Maker;Furnishings;119;357;Portland;;;
2807;14/02/2016;10;77;2;Large Area Rug;Public Areas;40;80;Arlington;;;
2808;14/02/2016;20;67;2;Adjustable Wrench;Maintenance;10;20;San Francisco;;;
2809;14/02/2016;20;53;3;Iron;Furnishings;20;60;San Francisco;;;
2810;14/02/2016;20;92;2;Large Sign;Public Areas;20;40;San Francisco;;;
2811;14/02/2016;17;87;2;End Table;Public Areas;30;60;Las Vegas;;;
2812;15/02/2016;16;44;3;Floor Lamp;Furnishings;55;165;Denver;;;
2813;15/02/2016;12;64;2;Gaffer's Tape;Maintenance;27;54;Dallas;;;
2814;15/02/2016;20;75;1;Small Plant;Public Areas;25;25;San Francisco;;;
2815;15/02/2016;15;52;2;Ironing Board;Furnishings;18;36;Chicago;;;
2816;16/02/2016;4;9;1;Tissues;Housekeeping;14;14;Seattle;;;
2817;16/02/2016;7;46;1;Safe;Furnishings;115;115;Boston;;;
2818;16/02/2016;18;18;2;Coffee Cup;Housekeeping;24;48;Phoenix;;;
2819;16/02/2016;5;64;1;Gaffer's Tape;Maintenance;27;27;Kansas City;;;
2820;16/02/2016;1;4;3;Shampoo;Housekeeping;40;120;New York;;;
2821;16/02/2016;12;89;1;Photograph;Public Areas;45;45;Dallas;;;
2822;16/02/2016;18;6;1;Conditioner;Housekeeping;40;40;Phoenix;;;
2823;17/02/2016;6;82;2;Business Cards;Public Areas;60;120;Orlando;;;
2824;18/02/2016;11;33;2;Towel Rack;Furnishings;10;20;Atlanta;;;
2825;18/02/2016;15;12;2;Bed Sheet (King);Housekeeping;29;58;Chicago;;;
2826;18/02/2016;2;8;1;Bath Soap;Housekeeping;35;35;Cincinnati;;;
2827;18/02/2016;16;35;3;Tissue Box;Furnishings;25;75;Denver;;;
2828;18/02/2016;2;58;2;Mirror;Furnishings;85;170;Cincinnati;;;
2829;19/02/2016;1;11;2;Shower Cap;Housekeeping;10;20;New York;;;
2830;19/02/2016;12;87;1;End Table;Public Areas;30;30;Dallas;;;
2831;19/02/2016;13;80;2;Poster Stand;Public Areas;27;54;New Orleans;;;
2832;19/02/2016;5;68;2;Window Screen;Maintenance;30;60;Kansas City;;;
2833;19/02/2016;1;71;1;Hammer;Maintenance;17;17;New York;;;
2834;19/02/2016;1;65;2;Ladder;Maintenance;89;178;New York;;;
2835;19/02/2016;7;92;1;Large Sign;Public Areas;20;20;Boston;;;
2836;19/02/2016;13;17;2;Clothes Hanger;Housekeeping;18;36;New Orleans;;;
2837;20/02/2016;5;33;2;Towel Rack;Furnishings;10;20;Kansas City;;;
2838;20/02/2016;16;29;3;Erasable Markers;Office Supplies;6;18;Denver;;;
2839;20/02/2016;3;88;2;Serving Tray;Public Areas;6;12;Portland;;;
2840;20/02/2016;8;7;3;Hand Soap;Housekeeping;35;105;Philadelphia;;;
2841;20/02/2016;14;5;3;Moisturizer;Housekeeping;40;120;Nashville;;;
2842;20/02/2016;19;28;1;Staples;Office Supplies;8;8;Los Angeles;;;
2843;20/02/2016;18;11;1;Shower Cap;Housekeeping;10;10;Phoenix;;;
2844;20/02/2016;1;84;3;Tall Chair;Public Areas;75;225;New York;;;
2845;21/02/2016;7;87;3;End Table;Public Areas;30;90;Boston;;;
2846;21/02/2016;1;44;1;Floor Lamp;Furnishings;55;55;New York;;;
2847;21/02/2016;16;38;3;Bed (Double);Furnishings;250;750;Denver;;;
2848;21/02/2016;13;34;2;Shower Curtain;Furnishings;5;10;New Orleans;;;
2849;21/02/2016;3;18;3;Coffee Cup;Housekeeping;24;72;Portland;;;
2850;22/02/2016;8;10;3;Toilet Paper;Housekeeping;19;57;Philadelphia;;;
2851;22/02/2016;5;93;3;Terminal;Public Areas;85;255;Kansas City;;;
2852;22/02/2016;13;43;1;Table Lamp;Furnishings;38;38;New Orleans;;;
2853;22/02/2016;2;22;2;Paper Clips;Office Supplies;3;6;Cincinnati;;;
2854;22/02/2016;11;70;2;Door Lock;Maintenance;117;234;Atlanta;;;
2855;22/02/2016;2;64;3;Gaffer's Tape;Maintenance;27;81;Cincinnati;;;
2856;23/02/2016;14;75;1;Small Plant;Public Areas;25;25;Nashville;;;
2857;23/02/2016;14;29;3;Erasable Markers;Office Supplies;6;18;Nashville;;;
2858;23/02/2016;17;31;3;Sticky Notes;Office Supplies;20;60;Las Vegas;;;
2859;23/02/2016;7;42;3;Reading Chair;Furnishings;70;210;Boston;;;
2860;23/02/2016;10;71;2;Hammer;Maintenance;17;34;Arlington;;;
2861;23/02/2016;11;70;1;Door Lock;Maintenance;117;117;Atlanta;;;
2862;23/02/2016;18;30;1;Permanent Markers;Office Supplies;6;6;Phoenix;;;
2863;23/02/2016;2;79;1;Coffee Table;Public Areas;103;103;Cincinnati;;;
2864;24/02/2016;4;42;2;Reading Chair;Furnishings;70;140;Seattle;;;
2865;24/02/2016;17;51;1;Painting;Furnishings;85;85;Las Vegas;;;
2866;24/02/2016;6;90;2;Luggage Cart;Public Areas;138;276;Orlando;;;
2867;24/02/2016;16;27;1;Invisible Tape;Office Supplies;8;8;Denver;;;
2868;24/02/2016;7;71;3;Hammer;Maintenance;17;51;Boston;;;
2869;24/02/2016;6;43;2;Table Lamp;Furnishings;38;76;Orlando;;;
2870;24/02/2016;2;92;1;Large Sign;Public Areas;20;20;Cincinnati;;;
2871;25/02/2016;4;50;2;Small Vase;Furnishings;33;66;Seattle;;;
2872;25/02/2016;17;28;2;Staples;Office Supplies;8;16;Las Vegas;;;
2873;25/02/2016;15;59;2;Screws;Maintenance;14;28;Chicago;;;
2874;25/02/2016;15;85;3;Low Chair;Public Areas;80;240;Chicago;;;
2875;25/02/2016;10;88;2;Serving Tray;Public Areas;6;12;Arlington;;;
2876;25/02/2016;9;54;2;Chest of Drawers;Furnishings;150;300;Richmond;;;
2877;25/02/2016;5;40;2;Coffee Maker;Furnishings;119;238;Kansas City;;;
2878;25/02/2016;2;59;3;Screws;Maintenance;14;42;Cincinnati;;;
2879;26/02/2016;5;15;3;Drinking Glass;Housekeeping;24;72;Kansas City;;;
2880;26/02/2016;2;50;1;Small Vase;Furnishings;33;33;Cincinnati;;;
2881;26/02/2016;19;23;2;Printer Toner;Office Supplies;85;170;Los Angeles;;;
2882;26/02/2016;14;4;3;Shampoo;Housekeeping;40;120;Nashville;;;
2883;26/02/2016;5;34;1;Shower Curtain;Furnishings;5;5;Kansas City;;;
2884;26/02/2016;1;43;1;Table Lamp;Furnishings;38;38;New York;;;
2885;27/02/2016;5;20;1;Pens;Office Supplies;30;30;Kansas City;;;
2886;27/02/2016;6;2;2;Hand Towel;Housekeeping;5;10;Orlando;;;
2887;27/02/2016;3;44;3;Floor Lamp;Furnishings;55;165;Portland;;;
2888;27/02/2016;8;13;3;Bed Sheet (Double);Housekeeping;20;60;Philadelphia;;;
2889;27/02/2016;13;9;2;Tissues;Housekeeping;14;28;New Orleans;;;
2890;27/02/2016;8;89;1;Photograph;Public Areas;45;45;Philadelphia;;;
2891;27/02/2016;10;94;2;Monitor;Public Areas;70;140;Arlington;;;
2892;27/02/2016;7;10;2;Toilet Paper;Housekeeping;19;38;Boston;;;
2893;27/02/2016;18;20;1;Pens;Office Supplies;30;30;Phoenix;;;
2894;28/02/2016;11;83;1;Bar Stool;Public Areas;60;60;Atlanta;;;
2895;28/02/2016;16;7;3;Hand Soap;Housekeeping;35;105;Denver;;;
2896;28/02/2016;19;81;2;Flyer Holder;Public Areas;3;6;Los Angeles;;;
2897;28/02/2016;1;72;1;Nails;Maintenance;12;12;New York;;;
2898;28/02/2016;9;13;3;Bed Sheet (Double);Housekeeping;20;60;Richmond;;;
2899;29/02/2016;12;80;1;Poster Stand;Public Areas;27;27;Dallas;;;
2900;29/02/2016;8;52;2;Ironing Board;Furnishings;18;36;Philadelphia;;;
2901;29/02/2016;16;12;3;Bed Sheet (King);Housekeeping;29;87;Denver;;;
2902;29/02/2016;8;76;1;Ficus;Public Areas;80;80;Philadelphia;;;
2903;29/02/2016;4;57;2;Wireless Router;Furnishings;70;140;Seattle;;;
2904;29/02/2016;7;21;2;Printer Paper;Office Supplies;50;100;Boston;;;
2905;29/02/2016;1;90;2;Luggage Cart;Public Areas;138;276;New York;;;
2906;29/02/2016;8;35;2;Tissue Box;Furnishings;25;50;Philadelphia;;;
2907;29/02/2016;4;80;1;Poster Stand;Public Areas;27;27;Seattle;;;
2908;29/02/2016;8;76;2;Ficus;Public Areas;80;160;Philadelphia;;;
2909;01/03/2016;11;70;2;Door Lock;Maintenance;117;234;Atlanta;;;
2910;01/03/2016;10;79;2;Coffee Table;Public Areas;103;206;Arlington;;;
2911;01/03/2016;10;78;2;Small Area Rug;Public Areas;20;40;Arlington;;;
2912;01/03/2016;17;61;3;Tape Measure;Maintenance;8;24;Las Vegas;;;
2913;01/03/2016;11;18;2;Coffee Cup;Housekeeping;24;48;Atlanta;;;
2914;01/03/2016;1;54;3;Chest of Drawers;Furnishings;150;450;New York;;;
2915;01/03/2016;14;58;1;Mirror;Furnishings;85;85;Nashville;;;
2916;01/03/2016;19;84;3;Tall Chair;Public Areas;75;225;Los Angeles;;;
2917;01/03/2016;12;33;2;Towel Rack;Furnishings;10;20;Dallas;;;
2918;01/03/2016;11;23;3;Printer Toner;Office Supplies;85;255;Atlanta;;;
2919;02/03/2016;15;25;2;Envelopes (Legal);Office Supplies;28;56;Chicago;;;
2920;02/03/2016;8;21;3;Printer Paper;Office Supplies;50;150;Philadelphia;;;
2921;02/03/2016;2;43;2;Table Lamp;Furnishings;38;76;Cincinnati;;;
2922;02/03/2016;2;23;3;Printer Toner;Office Supplies;85;255;Cincinnati;;;
2923;02/03/2016;6;44;3;Floor Lamp;Furnishings;55;165;Orlando;;;
2924;02/03/2016;8;22;3;Paper Clips;Office Supplies;3;9;Philadelphia;;;
2925;02/03/2016;6;58;1;Mirror;Furnishings;85;85;Orlando;;;
2926;02/03/2016;15;81;3;Flyer Holder;Public Areas;3;9;Chicago;;;
2927;02/03/2016;15;26;3;Envelopes (Catalog);Office Supplies;13;39;Chicago;;;
2928;02/03/2016;5;60;3;Portable Drill;Maintenance;195;585;Kansas City;;;
2929;03/03/2016;10;20;3;Pens;Office Supplies;30;90;Arlington;;;
2930;03/03/2016;1;90;2;Luggage Cart;Public Areas;138;276;New York;;;
2931;03/03/2016;5;83;2;Bar Stool;Public Areas;60;120;Kansas City;;;
2932;03/03/2016;16;46;3;Safe;Furnishings;115;345;Denver;;;
2933;03/03/2016;4;16;2;Mouthwash;Housekeeping;40;80;Seattle;;;
2934;03/03/2016;17;67;3;Adjustable Wrench;Maintenance;10;30;Las Vegas;;;
2935;03/03/2016;17;7;2;Hand Soap;Housekeeping;35;70;Las Vegas;;;
2936;03/03/2016;8;12;3;Bed Sheet (King);Housekeeping;29;87;Philadelphia;;;
2937;04/03/2016;7;1;2;Large Towel;Housekeeping;9;18;Boston;;;
2938;04/03/2016;11;89;3;Photograph;Public Areas;45;135;Atlanta;;;
2939;04/03/2016;6;87;1;End Table;Public Areas;30;30;Orlando;;;
2940;04/03/2016;15;5;2;Moisturizer;Housekeeping;40;80;Chicago;;;
2941;04/03/2016;17;90;2;Luggage Cart;Public Areas;138;276;Las Vegas;;;
2942;04/03/2016;3;12;2;Bed Sheet (King);Housekeeping;29;58;Portland;;;
2943;04/03/2016;14;18;3;Coffee Cup;Housekeeping;24;72;Nashville;;;
2944;05/03/2016;1;18;3;Coffee Cup;Housekeeping;24;72;New York;;;
2945;05/03/2016;9;67;3;Adjustable Wrench;Maintenance;10;30;Richmond;;;
2946;05/03/2016;9;38;1;Bed (Double);Furnishings;250;250;Richmond;;;
2947;05/03/2016;4;67;3;Adjustable Wrench;Maintenance;10;30;Seattle;;;
2948;05/03/2016;20;13;3;Bed Sheet (Double);Housekeeping;20;60;San Francisco;;;
2949;06/03/2016;19;40;3;Coffee Maker;Furnishings;119;357;Los Angeles;;;
2950;06/03/2016;16;68;3;Window Screen;Maintenance;30;90;Denver;;;
2951;06/03/2016;17;84;2;Tall Chair;Public Areas;75;150;Las Vegas;;;
2952;06/03/2016;19;75;2;Small Plant;Public Areas;25;50;Los Angeles;;;
2953;07/03/2016;2;93;3;Terminal;Public Areas;85;255;Cincinnati;;;
2954;07/03/2016;19;58;2;Mirror;Furnishings;85;170;Los Angeles;;;
2955;07/03/2016;6;65;1;Ladder;Maintenance;89;89;Orlando;;;
2956;07/03/2016;10;94;2;Monitor;Public Areas;70;140;Arlington;;;
2957;07/03/2016;8;46;1;Safe;Furnishings;115;115;Philadelphia;;;
2958;07/03/2016;17;20;2;Pens;Office Supplies;30;60;Las Vegas;;;
2959;07/03/2016;9;74;2;Large Plant;Public Areas;35;70;Richmond;;;
2960;07/03/2016;4;91;3;Small Sign;Public Areas;14;42;Seattle;;;
2961;07/03/2016;14;43;2;Table Lamp;Furnishings;38;76;Nashville;;;
2962;08/03/2016;14;85;3;Low Chair;Public Areas;80;240;Nashville;;;
2963;08/03/2016;2;56;1;Telephone;Furnishings;38;38;Cincinnati;;;
2964;08/03/2016;4;60;1;Portable Drill;Maintenance;195;195;Seattle;;;
2965;08/03/2016;13;67;3;Adjustable Wrench;Maintenance;10;30;New Orleans;;;
2966;08/03/2016;14;9;3;Tissues;Housekeeping;14;42;Nashville;;;
2967;08/03/2016;15;31;3;Sticky Notes;Office Supplies;20;60;Chicago;;;
2968;08/03/2016;15;32;1;Note Pads;Office Supplies;14;14;Chicago;;;
2969;08/03/2016;7;87;1;End Table;Public Areas;30;30;Boston;;;
2970;08/03/2016;20;7;1;Hand Soap;Housekeeping;35;35;San Francisco;;;
2971;08/03/2016;5;86;3;Sofa;Public Areas;215;645;Kansas City;;;
2972;08/03/2016;1;75;1;Small Plant;Public Areas;25;25;New York;;;
2973;09/03/2016;19;27;1;Invisible Tape;Office Supplies;8;8;Los Angeles;;;
2974;09/03/2016;7;17;1;Clothes Hanger;Housekeeping;18;18;Boston;;;
2975;09/03/2016;9;36;1;Armoire;Furnishings;115;115;Richmond;;;
2976;09/03/2016;1;63;1;Duct Tape;Maintenance;27;27;New York;;;
2977;09/03/2016;3;53;2;Iron;Furnishings;20;40;Portland;;;
2978;09/03/2016;16;32;1;Note Pads;Office Supplies;14;14;Denver;;;
2979;09/03/2016;11;20;1;Pens;Office Supplies;30;30;Atlanta;;;
2980;09/03/2016;19;65;1;Ladder;Maintenance;89;89;Los Angeles;;;
2981;09/03/2016;9;21;1;Printer Paper;Office Supplies;50;50;Richmond;;;
2982;10/03/2016;2;92;3;Large Sign;Public Areas;20;60;Cincinnati;;;
2983;10/03/2016;5;41;1;Office Chair;Furnishings;85;85;Kansas City;;;
2984;10/03/2016;7;93;1;Terminal;Public Areas;85;85;Boston;;;
2985;10/03/2016;6;48;3;Side Table;Furnishings;40;120;Orlando;;;
2986;10/03/2016;3;78;3;Small Area Rug;Public Areas;20;60;Portland;;;
2987;10/03/2016;18;25;2;Envelopes (Legal);Office Supplies;28;56;Phoenix;;;
2988;10/03/2016;20;80;1;Poster Stand;Public Areas;27;27;San Francisco;;;
2989;10/03/2016;10;47;2;Swivel Chair;Furnishings;75;150;Arlington;;;
2990;11/03/2016;9;81;3;Flyer Holder;Public Areas;3;9;Richmond;;;
2991;11/03/2016;10;49;2;Large Vase;Furnishings;27;54;Arlington;;;
2992;11/03/2016;14;2;2;Hand Towel;Housekeeping;5;10;Nashville;;;
2993;11/03/2016;10;66;3;Wood Glue;Maintenance;21;63;Arlington;;;
2994;11/03/2016;7;83;2;Bar Stool;Public Areas;60;120;Boston;;;
2995;11/03/2016;10;15;1;Drinking Glass;Housekeeping;24;24;Arlington;;;
2996;12/03/2016;1;30;2;Permanent Markers;Office Supplies;6;12;New York;;;
2997;12/03/2016;13;28;3;Staples;Office Supplies;8;24;New Orleans;;;
2998;12/03/2016;5;72;3;Nails;Maintenance;12;36;Kansas City;;;
2999;12/03/2016;13;35;3;Tissue Box;Furnishings;25;75;New Orleans;;;
3000;12/03/2016;2;29;3;Erasable Markers;Office Supplies;6;18;Cincinnati;;;
3001;12/03/2016;20;68;1;Window Screen;Maintenance;30;30;San Francisco;;;
3002;12/03/2016;5;1;1;Large Towel;Housekeeping;9;9;Kansas City;;;
3003;12/03/2016;18;1;1;Large Towel;Housekeeping;9;9;Phoenix;;;
3004;13/03/2016;8;68;3;Window Screen;Maintenance;30;90;Philadelphia;;;
3005;13/03/2016;9;14;3;Pillowcase;Housekeeping;15;45;Richmond;;;
3006;13/03/2016;13;2;2;Hand Towel;Housekeeping;5;10;New Orleans;;;
3007;13/03/2016;18;90;2;Luggage Cart;Public Areas;138;276;Phoenix;;;
3008;13/03/2016;9;24;3;Envelopes (Letter);Office Supplies;24;72;Richmond;;;
3009;13/03/2016;12;60;3;Portable Drill;Maintenance;195;585;Dallas;;;
3010;13/03/2016;19;59;2;Screws;Maintenance;14;28;Los Angeles;;;
3011;13/03/2016;17;4;3;Shampoo;Housekeeping;40;120;Las Vegas;;;
3012;13/03/2016;2;74;3;Large Plant;Public Areas;35;105;Cincinnati;;;
3013;13/03/2016;5;17;1;Clothes Hanger;Housekeeping;18;18;Kansas City;;;
3014;13/03/2016;2;54;1;Chest of Drawers;Furnishings;150;150;Cincinnati;;;
3015;13/03/2016;5;8;1;Bath Soap;Housekeeping;35;35;Kansas City;;;
3016;14/03/2016;16;72;2;Nails;Maintenance;12;24;Denver;;;
3017;14/03/2016;11;75;1;Small Plant;Public Areas;25;25;Atlanta;;;
3018;14/03/2016;7;78;2;Small Area Rug;Public Areas;20;40;Boston;;;
3019;14/03/2016;8;10;1;Toilet Paper;Housekeeping;19;19;Philadelphia;;;
3020;14/03/2016;19;77;1;Large Area Rug;Public Areas;40;40;Los Angeles;;;
3021;14/03/2016;9;58;1;Mirror;Furnishings;85;85;Richmond;;;
3022;14/03/2016;14;74;1;Large Plant;Public Areas;35;35;Nashville;;;
3023;14/03/2016;8;88;2;Serving Tray;Public Areas;6;12;Philadelphia;;;
3024;14/03/2016;6;71;3;Hammer;Maintenance;17;51;Orlando;;;
3025;14/03/2016;19;12;2;Bed Sheet (King);Housekeeping;29;58;Los Angeles;;;
